query_id,relevant_count,naive_ndcg_at_10,naive_recall_at_10,naive_mrr_at_10,late_ndcg_at_10,late_recall_at_10,late_mrr_at_10,whole_document_ndcg_at_10,whole_document_recall_at_10,whole_document_mrr_at_10,late_minus_naive_ndcg_at_10
690,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
691,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
692,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
693,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
700,1,1.000000000000,1.000000000000,1.000000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,-0.369070246429
702,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
715,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
716,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
718,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
721,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
723,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
727,1,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
728,2,0.613147192765,0.500000000000,1.000000000000,0.613147192765,0.500000000000,1.000000000000,0.613147192765,0.500000000000,1.000000000000,0.000000000000
729,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
742,1,1.000000000000,1.000000000000,1.000000000000,0.430676558073,1.000000000000,0.250000000000,0.315464876786,1.000000000000,0.125000000000,-0.569323441927
743,1,1.000000000000,1.000000000000,1.000000000000,0.356207187108,1.000000000000,0.166666666667,0.000000000000,0.000000000000,0.000000000000,-0.643792812892
744,1,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.630929753571,1.000000000000,0.500000000000,0.000000000000
